"作答ID","用户ID","开始时间","结束时间","作答总时长(秒)","作答渠道","发布ID","问卷发布名称","IP","经度","纬度","省份","城市","设备类型","操作系统类型","浏览器类型","屏幕分辨率","你目前的身份是？","你目前的身份是？-其他-文本","请选择你的年龄段","你目前主要生活/学习/工作的城市类型是？","你使用 AI 工具（如 ChatGPT、Claude、豆包、Kimi、DeepSeek 等）的情况是？","你平时使用本地生活类 App 的频率如何？例如美团、大众点评、高德、小红书等。","你在哪类本地生活选择中最容易纠结？","你在哪类本地生活选择中最容易纠结？-其他-文本","你最常使用本地生活类 App 做什么？-一个人吃饭（点外卖/找餐厅）","你最常使用本地生活类 App 做什么？-找多人约饭/聚会/团建地点","你最常使用本地生活类 App 做什么？-购买团购/优惠券","你最常使用本地生活类 App 做什么？-查路线/导航","你最常使用本地生活类 App 做什么？-找周末活动/景点/看展","你最常使用本地生活类 App 做什么？-本地短途出行/citywalk/周边一日游规划","你最常使用本地生活类 App 做什么？-找药店、医院、维修等应急服务","你最常使用本地生活类 App 做什么？-其他","你最常使用本地生活类 App 做什么？-其他-文本","你在做本地生活决策时，通常会遇到哪些问题？-信息太多，不知道怎么选","你在做本地生活决策时，通常会遇到哪些问题？-需要在多个 App 之间反复切换","你在做本地生活决策时，通常会遇到哪些问题？-餐厅/活动评价真假难辨","你在做本地生活决策时，通常会遇到哪些问题？-不知道是否符合预算","你在做本地生活决策时，通常会遇到哪些问题？-不知道路线是否顺路","你在做本地生活决策时，通常会遇到哪些问题？-不知道营业时间、排队情况是否合适","你在做本地生活决策时，通常会遇到哪些问题？-和朋友意见不统一，很难协调","你在做本地生活决策时，通常会遇到哪些问题？-临时计划变化后，需要重新查很多信息","你在做本地生活决策时，通常会遇到哪些问题？-其他","你在做本地生活决策时，通常会遇到哪些问题？-其他-文本","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-想不到吃什么/玩什么时，帮我找灵感","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-根据预算、口味、距离、评分等推荐餐厅","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-帮我规划周末活动 / 短途游 / citywalk","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-帮我和朋友协调约饭 / 聚会地点，根据多人偏好提供建议","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-突发情况帮我兜底，例如找 24h 药店、医院、维修等","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-根据天气、时间等实时调整我已经定好的方案","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-帮我留意限时优惠 / 抢购 / 演出预约","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-主动提醒我""该吃饭了""""该出门了""""该订酒店了""等","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-其他","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-其他-文本","请阅读以下产品设想：我们希望做一个 AI 本地生活管家的最小版本。它暂时不直接替用户下单、付款或订座，而是先在聊天窗口或群聊中完成以下事情：1）当你不知道吃什么时，根据预算、口味、距离推荐2-3个餐厅/外卖方案；2）多人约饭时，整理大家的口味、预算、距离等偏好，给出2-3个折中方案；3）周末前，根据时间、预算、天气和兴趣，生成半日/一日活动或citywalk路线；4）在推荐前检查方案是否超预算、太远、未营业、排队过久，避免“看起来很好但实际执行不了”。你觉得以上产品设想是否容易理解？","看完这个最小版本后，如果它现在就能在聊天窗口或本地生活 App 中使用，你最可能的反应是？","以下哪种情况最可能让你第一次主动使用 AI 本地生活管家？-中午/晚上不知道吃什么，想快速得到2-3个推荐","以下哪种情况最可能让你第一次主动使用 AI 本地生活管家？-和朋友约饭，大家意见不统一","以下哪种情况最可能让你第一次主动使用 AI 本地生活管家？-周末想出去玩，但不想自己做攻略","以下哪种情况最可能让你第一次主动使用 AI 本地生活管家？-临时计划变化，需要快速重新安排","以下哪种情况最可能让你第一次主动使用 AI 本地生活管家？-想检查一个方案是否营业、是否超预算、是否太远","以下哪种情况最可能让你第一次主动使用 AI 本地生活管家？-看到朋友/同事在群里使用后跟着试","以下哪种情况最可能让你第一次主动使用 AI 本地生活管家？-看到 App 或聊天窗口有入口后顺手试","以下哪种情况最可能让你第一次主动使用 AI 本地生活管家？-以上情况我都不太会主动使用","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-推荐结果比我自己查更快","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-推荐结果更符合我的口味/预算/位置","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-能减少朋友之间反复讨论","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-能自动检查营业时间、距离、预算、排队等问题","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-能在群聊里直接使用，不用切换 App","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-能记住我的偏好，下次不用重复说","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-能直接跳转到地图、团购、订座等下一步操作","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-只要好玩、有新鲜感就会继续用","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-我大概率不会重复使用","你更希望 AI 管家以哪种方式工作?","如果 AI 管家可以根据你的需求提供2-3个方案，当你不知道吃什么/点什么外卖时，你更愿意自己查，还是和 AI 管家沟通？","如果 AI 可以根据你的需求，生成半日/一日周末活动或 citywalk 路线，你更愿意自己规划还是让 AI 管家出方案？","多人约饭或聚会时，如果 AI 能整理大家的口味、预算、位置并给出2-3个折中方案，你是否愿意使用？","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-收集大家的口味和忌口","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-收集大家的预算范围","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-根据大家位置推荐折中地点","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-筛选适合多人聚会的餐厅/活动","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-解释推荐理由，让大家更容易达成一致","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-生成投票选项，方便群里快速决定","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-提醒营业时间、排队、交通等问题","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-其他","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-其他-文本","多人方案中，如果 AI 推荐了某个折中方案，你是否希望它说明“照顾了谁的偏好、牺牲了什么条件”？","你是否愿意在聊天窗口/群聊中直接使用 AI 本地生活管家，而不是单独打开一个 App？","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-一个人吃什么，例如午饭/晚饭决策","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-多人约饭/聚会，例如协调多人偏好","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-周末活动规划","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-本地短途活动/citywalk路线规划","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-方案可执行性检查，例如预算、距离、营业、排队","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-个人偏好记忆，例如口味、预算、忌口、常去区域","你是否遇到过“推荐看起来不错，但实际执行不了”的情况？例如太远、超预算、已打烊、排队过久、路线不顺等。","如果 AI 在推荐前自动检查方案可执行性，你最看重哪一项？","如果 AI 在推荐前自动检查方案可执行性，你最看重哪一项？-其他-文本","如果 AI 在推荐前自动检查方案可执行性，你最不看重哪一项？","如果 AI 在推荐前自动检查方案可执行性，你最不看重哪一项？-其他-文本","为了确认你是认真作答，请选择“比较需要”。","如果 AI 发现当前方案不满足你的条件，你更希望它怎么做？","你是否希望 AI 记住你的长期偏好，例如口味、预算、忌口、常去区域等？","你能接受 AI 记住哪些信息？-口味偏好","你能接受 AI 记住哪些信息？-忌口 / 过敏信息","你能接受 AI 记住哪些信息？-偏好场景，例如商场、公园、安静餐厅、户外活动等","你能接受 AI 记住哪些信息？-常用预算","你能接受 AI 记住哪些信息？-喜欢或不喜欢的餐厅 / 活动类型","你能接受 AI 记住哪些信息？-和某些朋友 / 小团体的共同偏好","你能接受 AI 记住哪些信息？-常去区域","你能接受 AI 记住哪些信息？-不希望 AI 记住任何信息","你对 AI 管家最大的顾虑是什么？-推荐不准确","你对 AI 管家最大的顾虑是什么？-隐私泄露","你对 AI 管家最大的顾虑是什么？-主动提醒太打扰","你对 AI 管家最大的顾虑是什么？-记住的信息太多","你对 AI 管家最大的顾虑是什么？-无法真正执行，只是聊天","你对 AI 管家最大的顾虑是什么？-推荐商家不客观","你对 AI 管家最大的顾虑是什么？-操作太复杂","你对 AI 管家最大的顾虑是什么？-其他","你对 AI 管家最大的顾虑是什么？-其他-文本","请用一句话描述：你最希望 AI 本地生活管家在什么具体场景下帮到你？"
"mnYqXbzw13D","ekqDOxY7","2026-05-15 00:29:38","2026-05-15 00:39:14","576","数据集市","fiyeqe","AI本地生活管家需求调研","122.193.66.79","120.8704410","31.2447860","江苏省","苏州市","MOBILE","Android","Chrome","360px*800px","已工作3年以上","","30岁以上","一线/新一线城市","每天高强度使用，工作/学习深度依赖 AI（例如写代码、写文档、做研究）","每周3-5次","和朋友约饭 / 聚会地点","","1","1","0","0","0","0","0","0","","1","1","0","0","0","0","0","0","0","","1","0","0","1","0","0","0","0","0","","非常容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","0","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","它可以在合适时间主动提醒我","我会直接让 AI 管家出方案，再慢慢调整","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","比较愿意，有合适场景会用","1","0","0","1","1","0","0","0","","一般，有没有都可以","非常愿意，聊天场景更自然","6","1","5","3","4","2","很少遇到","评价是否真实可靠","","是否超出预算","","比较需要","告诉我哪里不合适，并给出替代方案","比较希望，但希望我能随时修改或删除","1","1","0","0","1","0","0","0","1","0","1","1","0","0","0","0","","我希望在我急需要选择目的地的时候帮到我"
"lx68YbmR10g","MZqYGZve","2026-05-15 00:33:28","2026-05-15 00:39:12","344","数据集市","fiyeqe","AI本地生活管家需求调研","223.104.87.203","113.3318350","23.1851150","广东省","广州市","MOBILE","Android","Chrome","400px*890px","已工作3年以上","","23-26岁","一线/新一线城市","每天日常使用，主要用来聊天、查资料、问问题","几乎每天使用","一个人吃什么/点什么外卖","","1","1","1","0","0","0","0","0","","0","0","1","1","0","1","0","0","0","","0","1","0","0","1","0","1","0","0","","非常容易理解","我会收藏或记住它，有需要时再用","0","0","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","我问它，它再回答","我会直接让 AI 管家出方案，再慢慢调整","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","比较愿意，有合适场景会用","1","0","1","0","1","0","0","0","","比较希望，能帮助大家理解方案","一般，两种方式都可以","1","4","6","5","2","3","经常遇到","距离和交通是否方便","","是否适合多人/特定场景","","比较需要","告诉我哪里不合适，并给出替代方案","非常希望，这样下次推荐更省事","1","1","0","0","1","0","0","0","0","1","0","0","1","1","0","0","","不知道去哪里玩时，不知道吃什么什么时，不知道去哪里约会，又或者去一个陌生城市给我最好的建议或者方案"
"XOXkKqoKGoD","5M2nVWaM","2026-05-15 00:29:30","2026-05-15 00:38:58","568","数据集市","fiyeqe","AI本地生活管家需求调研","14.212.76.229","113.0927760","23.1562030","广东省","佛山市","MOBILE","Android","Chrome","360px*803px","已工作1-3年","","23-26岁","一线/新一线城市","每周使用几次，有需要时才用","几乎每天使用","一个人吃什么/点什么外卖","","1","0","1","1","0","0","0","0","","1","1","0","1","0","0","0","0","0","","0","1","0","0","0","1","1","0","0","","比较容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","1","0","1","1","0","0","0","0","1","1","0","1","0","0","0","0","0","两者都可以，但主动提醒不能太频繁","我会直接让 AI 管家出方案，再慢慢调整","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","比较愿意，有合适场景会用","0","0","1","1","1","0","0","0","","比较希望，能帮助大家理解方案","非常愿意，聊天场景更自然","2","5","3","6","4","1","偶尔遇到","评价是否真实可靠","","排队/拥挤程度是否可接受","","比较需要","告诉我哪里不合适，并给出替代方案","比较希望，但希望我能随时修改或删除","1","1","0","1","0","0","0","0","1","1","0","0","1","0","0","0","","我希望AI本地生活管家能够在生活的多场景比如吃饭选择周末聚会等场景帮到我"
"WP1wKaPzBB0","e8YvD2WM","2026-05-15 00:30:29","2026-05-15 00:38:29","480","数据集市","fiyeqe","AI本地生活管家需求调研","111.55.169.161","110.1577290","23.1210120","广西壮族自治区","贵港市","MOBILE","Android","Chrome","362px*804px","已工作3年以上","","23-26岁","普通省会或地级市","每周使用几次，有需要时才用","几乎每天使用","一个人吃什么/点什么外卖","","1","0","1","0","0","0","0","0","","0","1","1","0","0","0","1","0","0","","1","1","0","1","0","0","0","0","0","","比较容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","1","1","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","两者都可以，但主动提醒不能太频繁","我会直接让 AI 管家出方案，再慢慢调整","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","比较愿意，有合适场景会用","1","1","0","1","0","0","0","0","","比较希望，能帮助大家理解方案","比较愿意，尤其是多人约饭时","1","2","5","3","6","4","偶尔遇到","评价是否真实可靠","","是否超出预算","","比较需要","直接给我换一个更合适的方案","比较希望，但希望我能随时修改或删除","1","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","","在我忙或摇摆不定的情况下帮助"
"oBk2wyVW3o4","LOyEDyNM","2026-05-15 00:28:59","2026-05-15 00:38:17","558","数据集市","fiyeqe","AI本地生活管家需求调研","111.172.26.159","114.3652850","30.5025800","湖北省","武汉市","MOBILE","Android","Chrome","361px*801px","已工作1-3年","","23-26岁","一线/新一线城市","每天日常使用，主要用来聊天、查资料、问问题","几乎每天使用","和朋友约饭 / 聚会地点","","0","1","1","1","0","0","0","0","","0","1","1","1","0","0","0","0","0","","0","1","0","1","0","1","0","0","0","","非常容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","1","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","它可以在合适时间主动提醒我","我会直接让 AI 管家出方案，再慢慢调整","我会先自己制作攻略，让 AI 辅助搜索信息","比较愿意，有合适场景会用","1","1","0","0","1","0","0","0","","比较希望，能帮助大家理解方案","非常愿意，聊天场景更自然","6","3","4","5","1","2","偶尔遇到","评价是否真实可靠","","营业时间是否合适","","比较需要","告诉我哪里不合适，并给出替代方案","比较希望，但希望我能随时修改或删除","0","1","1","1","0","0","0","0","0","1","1","0","0","1","0","0","","特殊场景有记忆与实时推荐改变"
"mnYqXNaY6bA","MRDnBxxL","2026-05-15 00:28:56","2026-05-15 00:37:53","537","数据集市","fiyeqe","AI本地生活管家需求调研","223.160.196.165","106.6347970","26.3982670","贵州省","贵阳市","MOBILE","Android","Chrome","360px*800px","本科生","","23-26岁","普通省会或地级市","每天日常使用，主要用来聊天、查资料、问问题","每周1-2次","我基本不纠结","","0","0","1","1","0","1","0","0","","0","0","1","1","0","0","1","0","0","","0","1","1","0","0","1","0","0","0","","非常容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","0","0","1","1","1","0","0","0","0","0","1","1","0","0","0","0","1","我问它，它再回答","我会先自己查，查不到再问 AI","我会先自己制作攻略，让 AI 辅助搜索信息","非常愿意，这能明显减少沟通成本","0","1","1","1","0","0","0","0","","比较希望，能帮助大家理解方案","比较愿意，尤其是多人约饭时","5","3","1","2","4","6","偶尔遇到","评价是否真实可靠","","是否适合多人/特定场景","","比较需要","告诉我哪里不合适，并给出替代方案","比较希望，但希望我能随时修改或删除","0","0","1","1","0","0","1","0","1","0","1","1","0","0","0","0","","我做不出决策的时候"
"NRAOKPBQ8bm","kM13JDEL","2026-05-15 00:28:41","2026-05-15 00:37:51","550","数据集市","fiyeqe","AI本地生活管家需求调研","27.201.70.217","117.0795555","36.0551657","山东省","泰安市","MOBILE","iOS","Apple WebKit","393px*852px","已工作3年以上","","30岁以上","普通省会或地级市","每天日常使用，主要用来聊天、查资料、问问题","每周3-5次","我基本不纠结","","1","0","0","1","0","1","0","0","","0","1","1","0","0","1","0","0","0","","0","1","0","1","0","0","1","0","0","","比较容易理解","如果朋友/同事在群里用，我会跟着用","0","1","0","1","0","1","0","0","0","1","0","1","0","1","0","0","0","我问它，它再回答","我会直接让 AI 管家出方案，再慢慢调整","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","比较愿意，有合适场景会用","0","1","0","1","0","0","1","0","","比较希望，能帮助大家理解方案","非常愿意，聊天场景更自然","5","3","6","4","1","2","偶尔遇到","评价是否真实可靠","","是否超出预算","","比较需要","直接给我换一个更合适的方案","非常希望，这样下次推荐更省事","1","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","","和家人朋友聚餐时，帮我推荐口味合适，环境干净，停车方便的本地餐厅，提前了解排队和优惠的信息。"
"vN5l2ODJZjN","ebqBvvyL","2026-05-15 00:29:24","2026-05-15 00:37:30","486","数据集市","fiyeqe","AI本地生活管家需求调研","112.51.235.2","119.2887030","26.1081080","福建省","福州市","MOBILE","Android","Chrome","360px*800px","已工作1-3年","","18-22岁","普通省会或地级市","每天日常使用，主要用来聊天、查资料、问问题","每周3-5次","一个人吃什么/点什么外卖","","1","0","1","1","0","0","0","0","","1","0","1","0","0","0","0","0","0","","1","0","0","0","1","0","1","0","0","","非常容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","1","0","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","两者都可以，但主动提醒不能太频繁","我会先自己查，查不到再问 AI","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","一般，取决于朋友是否接受","0","0","1","1","0","0","1","0","","一般，有没有都可以","不太愿意，我更习惯单独打开 App","2","6","5","4","1","3","偶尔遇到","距离和交通是否方便","","排队/拥挤程度是否可接受","","比较需要","告诉我哪里不合适，并给出替代方案","非常希望，这样下次推荐更省事","1","1","1","0","1","0","0","0","0","1","0","0","0","1","1","0","","在我忙碌一天过后想要放空大脑什么都不用想的时候帮助我做一些例如吃饭之类的日常决策"
"gnGrKPWOKGn","pLzyxE57","2026-05-15 00:29:55","2026-05-15 00:37:27","452","数据集市","fiyeqe","AI本地生活管家需求调研","223.104.122.107","114.4277660","30.5132500","湖北省","武汉市","MOBILE","Android","Chrome","361px*801px","本科生","","18-22岁","一线/新一线城市","每天日常使用，主要用来聊天、查资料、问问题","几乎每天使用","一个人吃什么/点什么外卖","","1","1","1","0","0","0","0","0","","1","1","0","0","1","0","0","0","0","","1","1","0","0","1","0","0","0","0","","非常容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","1","0","0","1","1","0","0","0","1","0","0","1","0","1","0","0","0","两者都可以，但主动提醒不能太频繁","我会直接让 AI 管家出方案，再慢慢调整","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","非常愿意，这能明显减少沟通成本","1","0","1","0","0","1","0","0","","非常希望，这会让我更信任推荐结果","非常愿意，聊天场景更自然","1","4","5","6","2","3","很少遇到","距离和交通是否方便","","评价是否真实可靠","","比较需要","告诉我哪里不合适，并给出替代方案","非常希望，这样下次推荐更省事","1","1","1","1","1","0","0","0","1","1","1","0","0","0","0","0","","我无法做决策时"
"XOXkK5VW3xd","M6BqRYJM","2026-05-15 00:28:44","2026-05-15 00:37:23","519","数据集市","fiyeqe","AI本地生活管家需求调研","119.143.84.181","112.8012498","23.2978349","广东省","肇庆市","MOBILE","iOS","Apple WebKit","414px*736px","已工作3年以上","","30岁以上","普通省会或地级市","每天日常使用，主要用来聊天、查资料、问问题","每周3-5次","一个人吃什么/点什么外卖","","1","0","0","1","0","0","1","0","","1","0","1","0","0","0","0","0","0","","1","0","1","0","1","0","0","0","0","","非常容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","1","1","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","两者都可以，但主动提醒不能太频繁","我会直接让 AI 管家出方案，再慢慢调整","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","非常愿意，这能明显减少沟通成本","0","0","1","1","1","0","0","0","","非常希望，这会让我更信任推荐结果","非常愿意，聊天场景更自然","1","6","2","4","5","3","偶尔遇到","距离和交通是否方便","","排队/拥挤程度是否可接受","","比较需要","告诉我哪里不合适，并给出替代方案","非常希望，这样下次推荐更省事","1","1","0","0","1","0","0","0","1","0","1","0","1","0","0","0","","多人吃饭，意见不统一时，能给出折中方案。"
"XOXkK5m8JQo","27ar4rrL","2026-05-15 00:29:24","2026-05-15 00:37:23","479","数据集市","fiyeqe","AI本地生活管家需求调研","116.169.71.18","104.2688810","30.5765770","四川省","成都市","MOBILE","Android","Chrome","407px*904px","已工作3年以上","","30岁以上","普通省会或地级市","每天高强度使用，工作/学习深度依赖 AI（例如写代码、写文档、做研究）","几乎每天使用","一个人吃什么/点什么外卖","","1","1","0","0","0","0","1","0","","1","1","0","0","0","0","0","0","0","","1","1","0","1","0","0","0","0","0","","非常容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","1","1","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","我问它，它再回答","我会直接让 AI 管家出方案，再慢慢调整","我会先自己制作攻略，让 AI 辅助搜索信息","比较愿意，有合适场景会用","0","0","1","1","0","0","0","0","","非常希望，这会让我更信任推荐结果","比较愿意，尤其是多人约饭时","1","2","5","4","3","6","偶尔遇到","评价是否真实可靠","","是否适合多人/特定场景","","比较需要","告诉我哪里不合适，并给出替代方案","比较希望，但希望我能随时修改或删除","1","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","","在有的时候我拿不准吃什么的情况下，根据我的偏好给我推荐。"
"NRAOKdQlQkv","MZqbBVGe","2026-05-15 00:30:07","2026-05-15 00:37:06","419","数据集市","fiyeqe","AI本地生活管家需求调研","117.140.111.59","108.4132334","22.8304958","广西壮族自治区","南宁市","MOBILE","iOS","Apple WebKit","402px*874px","已工作3年以上","","30岁以上","普通省会或地级市","每天日常使用，主要用来聊天、查资料、问问题","每周3-5次","一个人吃什么/点什么外卖","","0","1","1","0","1","0","0","0","","0","1","1","0","0","0","1","0","0","","1","0","1","1","0","0","0","0","0","","非常容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","1","0","1","0","0","1","0","0","1","0","1","0","0","0","0","1","0","两者都可以，但主动提醒不能太频繁","我会先自己查，查不到再问 AI","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","非常愿意，这能明显减少沟通成本","1","1","0","0","1","0","0","0","","比较希望，能帮助大家理解方案","比较愿意，尤其是多人约饭时","5","2","3","1","4","6","偶尔遇到","评价是否真实可靠","","营业时间是否合适","","比较需要","告诉我哪里不合适，并给出替代方案","比较希望，但希望我能随时修改或删除","0","0","1","0","0","1","0","0","1","0","1","0","1","0","0","0","","我希望在朋友聚餐时能给我推荐或者方案，减少大家沟通的时间"
"mnYqXoZ11dx","ebqowoyL","2026-05-15 00:30:30","2026-05-15 00:37:06","396","数据集市","fiyeqe","AI本地生活管家需求调研","139.226.155.98","121.3261810","31.0691020","上海市","市辖区","MOBILE","Android","Chrome","360px*800px","已工作3年以上","","30岁以上","一线/新一线城市","每天日常使用，主要用来聊天、查资料、问问题","几乎每天使用","一个人吃什么/点什么外卖","","0","0","1","0","0","0","0","0","","0","1","1","0","0","1","0","0","0","","0","1","0","0","0","1","0","1","0","","非常容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","两者都可以，但主动提醒不能太频繁","我会直接让 AI 管家出方案，再慢慢调整","我会先自己制作攻略，让 AI 辅助搜索信息","非常愿意，这能明显减少沟通成本","1","0","0","1","1","0","0","0","","比较希望，能帮助大家理解方案","非常愿意，聊天场景更自然","1","3","6","5","2","4","偶尔遇到","距离和交通是否方便","","评价是否真实可靠","","非常需要","告诉我哪里不合适，并给出替代方案","比较希望，但希望我能随时修改或删除","0","1","1","0","1","0","0","0","0","1","0","0","1","0","1","0","","省时省力，方便快捷"
"nNrg3xRJdam","7YpmrlwM","2026-05-15 00:30:35","2026-05-15 00:37:00","385","数据集市","fiyeqe","AI本地生活管家需求调研","112.226.124.68","120.1130195","36.0606523","山东省","青岛市","MOBILE","iOS","Apple WebKit","402px*874px","已工作3年以上","","27-30岁","一线/新一线城市","每天日常使用，主要用来聊天、查资料、问问题","每周1-2次","怎么安排本地路线 / 活动顺序","","1","0","1","0","0","1","0","0","","0","1","0","0","0","0","1","1","0","","0","1","1","0","0","0","1","0","0","","比较容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","0","两者都可以，但主动提醒不能太频繁","我会先自己查，查不到再问 AI","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","比较愿意，有合适场景会用","1","0","1","0","0","0","1","0","","不太希望，说明太多会麻烦","比较愿意，尤其是多人约饭时","6","3","4","1","2","5","很少遇到","评价是否真实可靠","","是否超出预算","","比较需要","直接给我换一个更合适的方案","一般，看记住什么信息","1","1","0","0","1","0","0","0","0","1","0","1","0","1","0","0","","在自己犹豫不决，无从下手的时候"
"vN5l2ygoym3","9LQyk5dL","2026-05-15 00:29:00","2026-05-15 00:36:53","473","数据集市","fiyeqe","AI本地生活管家需求调研","14.19.66.248","113.6341140","23.1727940","广东省","广州市","MOBILE","Android","Chrome","393px*851px","专科","","30岁以上","乡镇或农村地区","偶尔使用，一个月几次","每周1-2次","我基本不纠结","","0","0","1","0","0","0","0","0","","0","1","0","0","0","0","0","0","0","","1","0","1","0","0","0","0","0","0","","非常容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","它可以在合适时间主动提醒我","我会直接让 AI 管家出方案，再慢慢调整","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","非常愿意，这能明显减少沟通成本","0","0","0","1","0","0","1","0","","非常希望，这会让我更信任推荐结果","非常愿意，聊天场景更自然","3","2","4","5","6","1","没注意过","是否适合多人/特定场景","","是否适合多人/特定场景","","比较需要","直接给我换一个更合适的方案","非常希望，这样下次推荐更省事","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","",""
"mnYqX202dxO","L0mB6Rje","2026-05-15 00:28:45","2026-05-15 00:36:47","482","数据集市","fiyeqe","AI本地生活管家需求调研","111.18.43.9","108.9888790","34.4465980","陕西省","西安市","MOBILE","Android","Chrome","384px*854px","已工作3年以上","","23-26岁","一线/新一线城市","每天日常使用，主要用来聊天、查资料、问问题","几乎每天使用","和朋友约饭 / 聚会地点","","0","1","1","0","0","1","0","0","","0","1","0","0","0","1","0","1","0","","0","0","0","1","1","0","0","0","0","","比较容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","它可以在合适时间主动提醒我","我会直接让 AI 管家出方案，再慢慢调整","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","非常愿意，这能明显减少沟通成本","1","1","0","0","1","0","0","0","","非常希望，这会让我更信任推荐结果","非常愿意，聊天场景更自然","6","1","3","5","4","2","偶尔遇到","评价是否真实可靠","","营业时间是否合适","","比较需要","告诉我哪里不合适，并给出替代方案","非常希望，这样下次推荐更省事","1","1","1","1","0","0","0","0","1","1","0","0","0","1","0","0","","我不知道吃什么的时候。"
